accident_id,city,state,latitude,longitude,date,time,day_of_week,is_weekend,road_type,lanes,traffic_signal,Weather,visibility,temperature,traffic_density,cause,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,risk_score
10129,Mumbai,Maharashtra,18.860626,72.898751,08/09/2022,19:00:00,Thursday,No,Rural,6,Yes,Fog,Low,31,Medium,Poor Road,Minor,4,4,Yes,Normal Day,0.60
10130,Chandigarh,Punjab,30.761941,76.745376,05/04/2023,23:00:00,Wednesday,No,Urban,1,Yes,Fog,Low,23,Medium,Weather,Minor,5,0,No,Normal Day,0.45
10131,Bangalore,Karnataka,13.051797,77.73607,25/06/2023,13:00:00,Sunday,Yes,Rural,1,Yes,Clear,High,33,Low,Overspeeding,Minor,3,2,No,Normal Day,0.10
10132,Chandigarh,Punjab,30.685639,76.809444,23/07/2023,04:00:00,Sunday,Yes,Highway,2,Yes,Fog,Low,40,Low,Overspeeding,Major,3,2,No,Normal Day,0.45
10133,Kolkata,West Bengal,22.59433,88.275865,22/06/2023,01:00:00,Thursday,No,Urban,3,Yes,Fog,Low,20,Low,Distraction,Major,1,0,No,Normal Day,0.45
10134,Bangalore,Karnataka,13.090145,77.404761,17/07/2024,06:00:00,Wednesday,No,Rural,6,Yes,Fog,Low,16,Low,Drunk Driving,Minor,5,2,No,Normal Day,0.45
10135,Chennai,Tamil Nadu,13.040689,80.177617,11/11/2023,04:00:00,Saturday,Yes,Urban,6,Yes,Clear,High,27,Low,Overspeeding,Minor,3,1,No,Normal Day,0.10
10136,Hyderabad,Telangana,17.535163,78.232291,09/01/2025,01:00:00,Thursday,No,Urban,1,Yes,Fog,Low,16,Low,Poor Road,Minor,2,0,No,Normal Day,0.45
10137,Hyderabad,Telangana,17.565922,78.461753,28/06/2023,13:00:00,Wednesday,No,Highway,6,Yes,Fog,Low,39,Low,Overspeeding,Minor,3,1,No,Normal Day,0.45
10138,Bangalore,Karnataka,13.174899,77.446245,26/07/2022,11:00:00,Tuesday,No,Rural,6,Yes,Rain,Low,39,Medium,Drunk Driving,Fatal,2,2,No,Normal Day,0.65
10139,Pune,Maharashtra,18.536301,73.956197,03/01/2023,06:00:00,Tuesday,No,Highway,1,Yes,Clear,High,37,High,Weather,Minor,2,1,No,Normal Day,0.30
10140,Pune,Maharashtra,18.663755,73.975916,29/07/2022,17:00:00,Friday,No,Highway,6,No,Fog,Low,40,Medium,Weather,Major,4,4,Yes,Normal Day,0.60
10141,Kolkata,West Bengal,22.539058,88.497215,08/04/2022,21:00:00,Friday,No,Urban,1,No,Clear,High,21,High,Overspeeding,Minor,5,3,No,Normal Day,0.30
10142,Chennai,Tamil Nadu,12.943489,80.237575,01/08/2024,14:00:00,Thursday,No,Urban,3,No,Fog,Low,38,Low,Distraction,Minor,2,0,No,Normal Day,0.45
10143,Bangalore,Karnataka,12.928995,77.737258,10/07/2022,02:00:00,Sunday,Yes,Highway,5,No,Clear,High,28,Low,Drunk Driving,Minor,4,3,No,Normal Day,0.10
10144,Pune,Maharashtra,18.577491,73.956837,04/11/2024,23:00:00,Monday,No,Highway,2,Yes,Fog,Low,20,Medium,Distraction,Minor,3,3,No,Normal Day,0.45
10145,Bangalore,Karnataka,12.813546,77.490398,30/03/2022,22:00:00,Wednesday,No,Urban,2,Yes,Clear,High,17,High,Overspeeding,Minor,5,0,No,Normal Day,0.30
10146,Chandigarh,Punjab,30.76099,76.733833,21/08/2023,10:00:00,Monday,No,Rural,1,Yes,Clear,High,37,High,Overspeeding,Major,5,3,Yes,Normal Day,0.45
10147,Delhi,Delhi,28.635101,77.212608,18/10/2024,15:00:00,Friday,No,Highway,6,No,Clear,High,20,Low,Drunk Driving,Minor,3,1,No,Normal Day,0.10
10148,Bangalore,Karnataka,13.041933,77.433588,02/01/2022,20:00:00,Sunday,Yes,Rural,5,No,Clear,High,25,Medium,Overspeeding,Major,4,1,No,Normal Day,0.10
10149,Kolkata,West Bengal,22.47434,88.356492,10/02/2022,08:00:00,Thursday,No,Rural,3,Yes,Fog,Low,34,High,Overspeeding,Minor,5,4,Yes,Normal Day,0.80
10150,Chennai,Tamil Nadu,12.997886,80.186037,11/12/2022,01:00:00,Sunday,Yes,Rural,6,No,Rain,Low,20,Medium,Overspeeding,Major,1,1,No,Normal Day,0.45
10151,Chandigarh,Punjab,30.720206,76.72256,14/12/2022,11:00:00,Wednesday,No,Urban,3,Yes,Rain,Low,21,Medium,Drunk Driving,Major,1,0,No,Normal Day,0.45
10152,Chandigarh,Punjab,30.653683,76.801989,28/11/2023,03:00:00,Tuesday,No,Highway,1,No,Clear,High,36,Low,Weather,Fatal,2,2,No,Normal Day,0.30
10153,Hyderabad,Telangana,17.380031,78.249217,07/01/2025,15:00:00,Tuesday,No,Rural,6,No,Fog,Low,25,High,Distraction,Minor,5,1,No,Normal Day,0.65
10154,Hyderabad,Telangana,17.520823,78.308885,31/12/2022,08:00:00,Saturday,Yes,Urban,1,Yes,Clear,High,39,Medium,Overspeeding,Major,5,4,Yes,Normal Day,0.25
10155,Chennai,Tamil Nadu,12.841637,80.148355,12/01/2024,04:00:00,Friday,No,Rural,3,No,Clear,High,34,High,Weather,Minor,2,1,No,Normal Day,0.30
10156,Kolkata,West Bengal,22.693756,88.450789,27/07/2024,23:00:00,Saturday,Yes,Highway,6,No,Rain,Low,34,Medium,Weather,Major,3,0,No,Normal Day,0.45
10157,Chennai,Tamil Nadu,13.065731,80.196622,10/07/2024,02:00:00,Wednesday,No,Highway,1,Yes,Clear,High,20,Low,Overspeeding,Minor,4,2,No,Normal Day,0.10
10158,Pune,Maharashtra,18.528641,73.960043,13/02/2025,15:00:00,Thursday,No,Urban,6,Yes,Fog,Low,17,Low,Overspeeding,Minor,3,1,No,Normal Day,0.45
10159,Chennai,Tamil Nadu,12.998907,80.238874,28/01/2025,03:00:00,Tuesday,No,Urban,6,No,Clear,High,25,Low,Distraction,Minor,4,0,No,Normal Day,0.10
10160,Kolkata,West Bengal,22.561529,88.32715,03/02/2025,13:00:00,Monday,No,Rural,4,No,Clear,High,17,Low,Overspeeding,Minor,1,0,No,Normal Day,0.10
10161,Chennai,Tamil Nadu,12.827073,80.178769,07/02/2022,16:00:00,Monday,No,Highway,3,No,Clear,High,16,High,Poor Road,Minor,3,1,No,Normal Day,0.30
10162,Mumbai,Maharashtra,18.883083,72.828458,09/11/2022,08:00:00,Wednesday,No,Urban,6,Yes,Rain,Low,21,High,Drunk Driving,Minor,3,0,Yes,Normal Day,0.80
10163,Bangalore,Karnataka,13.111555,77.533463,17/02/2023,09:00:00,Friday,No,Urban,5,No,Fog,Low,33,High,Distraction,Major,1,1,Yes,Normal Day,0.80
10164,Bangalore,Karnataka,13.086309,77.443331,26/06/2024,06:00:00,Wednesday,No,Rural,6,No,Rain,Mediun,38,Low,Drunk Driving,Fatal,4,4,No,Normal Day,0.45
10165,Delhi,Delhi,28.40226,77.149143,14/01/2025,19:00:00,Tuesday,No,Rural,3,Yes,Fog,Low,28,Medium,Drunk Driving,Major,3,2,Yes,Normal Day,0.60
10166,Hyderabad,Telangana,17.395333,78.529021,03/08/2022,20:00:00,Wednesday,No,Highway,5,Yes,Rain,Low,38,Low,Weather,Minor,4,0,No,Normal Day,0.45
10167,Pune,Maharashtra,18.485844,73.92706,10/06/2022,15:00:00,Friday,No,Highway,6,No,Rain,Mediun,20,Low,Drunk Driving,Minor,1,0,No,Normal Day,0.25
10168,Bangalore,Karnataka,12.925512,77.537836,25/11/2023,17:00:00,Saturday,Yes,Urban,1,No,Fog,Low,37,Medium,Poor Road,Major,5,0,Yes,Normal Day,0.60
10169,Kolkata,West Bengal,22.664949,88.363243,12/10/2024,21:00:00,Saturday,Yes,Highway,4,Yes,Rain,Mediun,23,Low,Overspeeding,Minor,4,1,No,Normal Day,0.25
10170,Kolkata,West Bengal,22.515362,88.281994,22/01/2023,17:00:00,Sunday,Yes,Rural,3,No,Clear,High,25,High,Weather,Minor,4,2,Yes,Normal Day,0.45
10171,Chandigarh,Punjab,30.601617,76.730501,22/12/2023,16:00:00,Friday,No,Urban,3,No,Rain,Low,19,Medium,Poor Road,Minor,2,1,No,Normal Day,0.45
10172,Hyderabad,Telangana,17.423372,78.445304,12/01/2022,06:00:00,Wednesday,No,Urban,3,No,Rain,Mediun,24,Medium,Poor Road,Major,4,3,No,Normal Day,0.25
10173,Bangalore,Karnataka,13.094752,77.600082,22/05/2023,01:00:00,Monday,No,Highway,5,No,Rain,Low,36,Medium,Overspeeding,Minor,2,2,No,Normal Day,0.45
10174,Hyderabad,Telangana,17.447729,78.501996,08/11/2023,02:00:00,Wednesday,No,Urban,4,Yes,Rain,Mediun,24,Medium,Weather,Minor,2,0,No,Normal Day,0.25
10175,Chennai,Tamil Nadu,12.863083,80.102873,09/10/2024,19:00:00,Wednesday,No,Rural,6,Yes,Clear,High,24,Medium,Weather,Major,3,0,Yes,Normal Day,0.25
10176,Pune,Maharashtra,18.461559,73.75571,30/04/2024,16:00:00,Tuesday,No,Highway,5,No,Rain,Low,27,Medium,Drunk Driving,Fatal,3,3,No,Normal Day,0.65
10177,Chennai,Tamil Nadu,12.971275,80.177049,04/03/2025,14:00:00,Tuesday,No,Rural,3,No,Clear,High,40,Medium,Drunk Driving,Minor,3,3,No,Normal Day,0.10
10178,Kolkata,West Bengal,22.669076,88.311933,15/06/2023,09:00:00,Thursday,No,Rural,3,No,Clear,High,26,Low,Distraction,Major,2,0,Yes,Normal Day,0.25
10179,Hyderabad,Telangana,17.275949,78.363091,30/07/2024,14:00:00,Tuesday,No,Highway,6,No,Clear,High,36,Medium,Overspeeding,Major,4,2,No,Normal Day,0.10
10180,Mumbai,Maharashtra,19.073941,72.902433,16/11/2024,03:00:00,Saturday,Yes,Rural,4,No,Clear,High,24,Medium,Weather,Minor,2,1,No,Normal Day,0.10
10181,Chandigarh,Punjab,30.728349,76.867541,29/04/2022,19:00:00,Friday,No,Rural,5,Yes,Rain,Mediun,28,High,Drunk Driving,Major,1,0,Yes,Normal Day,0.60
10182,Hyderabad,Telangana,17.401043,78.467756,13/09/2022,21:00:00,Tuesday,No,Urban,3,Yes,Fog,Low,18,High,Overspeeding,Fatal,3,3,No,Normal Day,0.85
10183,Hyderabad,Telangana,17.445233,78.313865,30/07/2023,12:00:00,Sunday,Yes,Highway,5,Yes,Clear,High,33,Medium,Drunk Driving,Minor,1,0,No,Normal Day,0.10
10184,Delhi,Delhi,28.843777,77.009535,10/09/2022,06:00:00,Saturday,Yes,Rural,4,Yes,Fog,Low,21,High,Overspeeding,Major,2,1,No,Normal Day,0.65
10185,Hyderabad,Telangana,17.274293,78.470762,15/07/2024,05:00:00,Monday,No,Highway,2,Yes,Fog,Low,20,Medium,Weather,Minor,2,0,No,Normal Day,0.45
10186,Pune,Maharashtra,18.519681,73.939738,31/08/2024,14:00:00,Saturday,Yes,Urban,3,Yes,Clear,High,30,High,Weather,Major,1,0,No,Normal Day,0.30
10187,Hyderabad,Telangana,17.270801,78.453679,21/12/2024,11:00:00,Saturday,Yes,Urban,1,Yes,Rain,Mediun,38,High,Drunk Driving,Minor,1,1,No,Normal Day,0.45
10188,Chandigarh,Punjab,30.765483,76.817906,12/01/2022,18:00:00,Wednesday,No,Rural,2,No,Clear,High,21,Low,Weather,Fatal,1,1,Yes,Normal Day,0.45
10189,Bangalore,Karnataka,12.840354,77.690818,02/02/2025,10:00:00,Sunday,Yes,Rural,6,No,Rain,Low,26,High,Poor Road,Minor,2,2,Yes,Normal Day,0.80
10190,Delhi,Delhi,28.862315,77.038224,13/12/2022,16:00:00,Tuesday,No,Highway,5,Yes,Rain,Mediun,31,High,Drunk Driving,Fatal,3,3,No,Normal Day,0.65
10191,Delhi,Delhi,28.459058,76.926896,12/05/2024,13:00:00,Sunday,Yes,Rural,6,Yes,Clear,High,20,Low,Distraction,Fatal,3,3,No,Normal Day,0.30
10192,Kolkata,West Bengal,22.431246,88.23056,10/02/2025,21:00:00,Monday,No,Highway,3,Yes,Clear,High,40,Low,Weather,Fatal,1,1,No,Normal Day,0.30
10193,Chennai,Tamil Nadu,13.186845,80.163971,02/09/2024,07:00:00,Monday,No,Urban,6,Yes,Fog,Low,28,Medium,Distraction,Minor,5,4,No,Normal Day,0.45
10194,Kolkata,West Bengal,22.620923,88.216041,10/03/2025,11:00:00,Monday,No,Rural,6,No,Clear,High,26,Medium,Overspeeding,Minor,5,1,No,Normal Day,0.10
10195,Chandigarh,Punjab,30.602415,76.739689,10/11/2024,04:00:00,Sunday,Yes,Rural,5,No,Rain,Mediun,22,Medium,Overspeeding,Minor,3,3,No,Normal Day,0.25
10196,Chennai,Tamil Nadu,12.937763,80.211327,21/09/2023,17:00:00,Thursday,No,Urban,3,No,Rain,Low,29,High,Weather,Minor,2,2,Yes,Normal Day,0.80
10197,Kolkata,West Bengal,22.662528,88.240087,09/01/2025,03:00:00,Thursday,No,Urban,6,Yes,Rain,Mediun,29,Medium,Weather,Minor,1,0,No,Normal Day,0.25
10198,Mumbai,Maharashtra,19.025392,72.816933,04/04/2024,01:00:00,Thursday,No,Rural,5,No,Rain,Mediun,16,High,Poor Road,Minor,4,0,No,Normal Day,0.45
10199,Bangalore,Karnataka,13.043798,77.570611,11/12/2023,13:00:00,Monday,No,Highway,6,No,Rain,Mediun,26,Low,Poor Road,Minor,4,1,No,Normal Day,0.25
10200,Chennai,Tamil Nadu,13.110512,80.108746,17/08/2023,03:00:00,Thursday,No,Highway,5,Yes,Rain,Low,23,Medium,Drunk Driving,Major,2,0,No,Normal Day,0.45
10201,Chennai,Tamil Nadu,12.915808,80.127229,14/02/2023,12:00:00,Tuesday,No,Urban,2,No,Clear,High,33,Low,Distraction,Major,1,1,No,Normal Day,0.10
10202,Pune,Maharashtra,18.474632,73.751264,20/12/2023,02:00:00,Wednesday,No,Rural,6,Yes,Rain,Low,40,Low,Weather,Minor,5,5,No,Normal Day,0.45
10203,Pune,Maharashtra,18.542438,73.770953,04/05/2023,13:00:00,Thursday,No,Highway,5,No,Clear,High,18,Low,Distraction,Major,2,2,No,Normal Day,0.10
10204,Hyderabad,Telangana,17.215883,78.430915,06/03/2022,03:00:00,Sunday,Yes,Highway,4,Yes,Rain,Mediun,17,Low,Poor Road,Fatal,3,3,No,Normal Day,0.45
10205,Mumbai,Maharashtra,19.010083,72.996742,31/08/2024,21:00:00,Saturday,Yes,Urban,5,Yes,Clear,High,40,High,Distraction,Major,1,0,No,Normal Day,0.30
10206,Bangalore,Karnataka,12.994184,77.53308,21/08/2023,15:00:00,Monday,No,Highway,2,Yes,Fog,Low,17,High,Drunk Driving,Major,4,3,No,Normal Day,0.65
10207,Pune,Maharashtra,18.617018,73.821787,23/10/2024,10:00:00,Wednesday,No,Rural,3,Yes,Fog,Low,31,High,Weather,Major,4,3,Yes,Normal Day,0.80
10208,Bangalore,Karnataka,12.935196,77.556473,05/10/2023,10:00:00,Thursday,No,Highway,4,No,Fog,Low,30,High,Drunk Driving,Major,5,5,Yes,Normal Day,0.80
10209,Delhi,Delhi,28.50564,76.879648,18/06/2022,13:00:00,Saturday,Yes,Urban,1,Yes,Fog,Low,30,Medium,Distraction,Minor,1,1,No,Normal Day,0.45
10210,Pune,Maharashtra,18.622115,73.902845,28/04/2024,11:00:00,Sunday,Yes,Rural,1,No,Clear,High,18,Low,Weather,Minor,4,1,No,Normal Day,0.10
10211,Bangalore,Karnataka,12.968729,77.655706,01/11/2023,04:00:00,Wednesday,No,Rural,4,Yes,Fog,Low,39,Low,Weather,Major,5,3,No,Normal Day,0.45
10212,Bangalore,Karnataka,13.070598,77.519801,28/03/2023,22:00:00,Tuesday,No,Urban,6,No,Clear,High,29,Low,Weather,Minor,3,3,No,Normal Day,0.10
10213,Bangalore,Karnataka,13.183054,77.53588,20/02/2025,14:00:00,Thursday,No,Highway,5,No,Clear,High,37,High,Overspeeding,Major,2,1,No,Normal Day,0.30
10214,Kolkata,West Bengal,22.592407,88.485865,26/12/2023,00:00:00,Tuesday,No,Rural,1,Yes,Fog,Low,30,Low,Overspeeding,Minor,4,0,No,Normal Day,0.45
10215,Mumbai,Maharashtra,19.167559,72.721448,20/05/2023,04:00:00,Saturday,Yes,Urban,4,No,Rain,Mediun,15,Low,Distraction,Major,1,1,No,Normal Day,0.25
10216,Delhi,Delhi,28.646306,77.238601,13/08/2022,15:00:00,Saturday,Yes,Highway,6,Yes,Rain,Low,24,Medium,Distraction,Minor,2,1,No,Normal Day,0.45
10217,Bangalore,Karnataka,12.860761,77.684908,06/09/2022,00:00:00,Tuesday,No,Highway,3,No,Rain,Mediun,30,Medium,Poor Road,Fatal,1,1,No,Normal Day,0.45
10218,Mumbai,Maharashtra,19.132754,72.79529,15/09/2024,23:00:00,Sunday,Yes,Urban,4,No,Rain,Mediun,37,High,Poor Road,Minor,1,1,No,Normal Day,0.45
10219,Kolkata,West Bengal,22.6927,88.410681,20/06/2022,05:00:00,Monday,No,Rural,6,No,Fog,Low,15,Low,Poor Road,Major,5,0,No,Normal Day,0.45
10220,Delhi,Delhi,28.531204,77.037294,26/07/2022,10:00:00,Tuesday,No,Highway,6,No,Rain,Low,32,High,Poor Road,Minor,5,2,Yes,Normal Day,0.80
10221,Mumbai,Maharashtra,19.109021,72.979954,22/06/2023,19:00:00,Thursday,No,Rural,4,Yes,Clear,High,31,High,Weather,Minor,3,1,Yes,Normal Day,0.45
10222,Mumbai,Maharashtra,18.906605,72.734325,24/01/2024,11:00:00,Wednesday,No,Rural,6,Yes,Rain,Low,18,Medium,Drunk Driving,Minor,1,0,No,Normal Day,0.45
10223,Kolkata,West Bengal,22.576093,88.484629,07/11/2022,13:00:00,Monday,No,Rural,2,Yes,Rain,Mediun,30,Medium,Weather,Minor,3,0,No,Normal Day,0.25
10224,Hyderabad,Telangana,17.46805,78.567929,02/03/2025,23:00:00,Sunday,Yes,Urban,4,No,Clear,High,35,Medium,Drunk Driving,Major,2,2,No,Normal Day,0.10
10225,Chandigarh,Punjab,30.764401,76.792765,21/03/2022,06:00:00,Monday,No,Urban,1,No,Fog,Low,23,Low,Overspeeding,Minor,2,1,No,Normal Day,0.45
10226,Chandigarh,Punjab,30.708613,76.835525,17/01/2025,15:00:00,Friday,No,Urban,6,No,Clear,High,36,High,Drunk Driving,Fatal,5,5,No,Normal Day,0.50
10227,Kolkata,West Bengal,22.522389,88.23434,20/09/2024,14:00:00,Friday,No,Urban,1,Yes,Fog,Low,20,Medium,Distraction,Major,4,0,No,Normal Day,0.45
10228,Chandigarh,Punjab,30.650245,76.730583,08/12/2023,13:00:00,Friday,No,Rural,6,No,Rain,Mediun,30,High,Drunk Driving,Fatal,1,1,No,Normal Day,0.65
10229,Delhi,Delhi,28.775794,77.174458,05/11/2023,06:00:00,Sunday,Yes,Rural,3,Yes,Clear,High,23,High,Poor Road,Fatal,4,4,No,Normal Day,0.50
10230,Kolkata,West Bengal,22.560908,88.384023,18/03/2023,15:00:00,Saturday,Yes,Rural,1,Yes,Rain,Low,15,Low,Poor Road,Major,4,1,No,Normal Day,0.45
10231,Bangalore,Karnataka,13.156882,77.576339,06/07/2024,02:00:00,Saturday,Yes,Rural,2,No,Rain,Mediun,18,Medium,Overspeeding,Fatal,4,4,No,Normal Day,0.45
10232,Pune,Maharashtra,18.683429,73.830906,24/07/2024,09:00:00,Wednesday,No,Urban,2,Yes,Rain,Low,24,High,Distraction,Minor,1,0,Yes,Normal Day,0.80
10233,Hyderabad,Telangana,17.33645,78.247494,20/10/2024,09:00:00,Sunday,Yes,Highway,5,No,Fog,Low,19,High,Distraction,Minor,2,2,Yes,Normal Day,0.80
10234,Delhi,Delhi,28.840937,76.80719,09/01/2023,11:00:00,Monday,No,Rural,2,No,Fog,Low,34,High,Weather,Fatal,5,5,No,Normal Day,0.85
10235,Mumbai,Maharashtra,19.072452,72.846171,26/02/2022,17:00:00,Saturday,Yes,Urban,1,Yes,Rain,Low,25,Low,Poor Road,Minor,4,2,Yes,Normal Day,0.60
10236,Bangalore,Karnataka,12.815416,77.739001,06/11/2023,13:00:00,Monday,No,Urban,3,No,Clear,High,40,Low,Poor Road,Minor,1,1,No,Normal Day,0.10
10237,Delhi,Delhi,28.854263,76.861581,09/07/2024,13:00:00,Tuesday,No,Rural,3,No,Rain,Low,29,High,Drunk Driving,Fatal,3,3,No,Normal Day,0.85
10238,Hyderabad,Telangana,17.282527,78.547088,31/12/2022,00:00:00,Saturday,Yes,Highway,6,Yes,Clear,High,29,Low,Distraction,Minor,5,0,No,Normal Day,0.10
10239,Chennai,Tamil Nadu,13.149362,80.183543,29/06/2024,20:00:00,Saturday,Yes,Urban,3,Yes,Clear,High,20,Low,Drunk Driving,Fatal,3,3,No,Normal Day,0.30
10240,Bangalore,Karnataka,12.887308,77.708665,16/04/2023,00:00:00,Sunday,Yes,Highway,1,No,Fog,Low,37,High,Drunk Driving,Minor,4,2,No,Normal Day,0.65
10241,Bangalore,Karnataka,13.025779,77.602384,06/03/2025,06:00:00,Thursday,No,Rural,3,Yes,Clear,High,28,High,Weather,Minor,4,0,No,Normal Day,0.30
10242,Chandigarh,Punjab,30.785957,76.71868,22/02/2022,03:00:00,Tuesday,No,Urban,4,Yes,Fog,Low,23,Low,Overspeeding,Minor,1,1,No,Normal Day,0.45
10243,Kolkata,West Bengal,22.412529,88.325564,09/04/2025,05:00:00,Wednesday,No,Rural,5,Yes,Clear,High,18,High,Overspeeding,Major,4,4,No,Normal Day,0.30
10244,Chandigarh,Punjab,30.612127,76.812317,07/12/2024,00:00:00,Saturday,Yes,Highway,1,No,Fog,Low,36,High,Overspeeding,Fatal,5,5,No,Normal Day,0.85
10245,Delhi,Delhi,28.465147,77.256402,29/10/2022,16:00:00,Saturday,Yes,Rural,5,Yes,Rain,Low,18,Medium,Poor Road,Major,5,0,No,Normal Day,0.45
10246,Kolkata,West Bengal,22.647217,88.440071,29/09/2024,05:00:00,Sunday,Yes,Rural,2,No,Rain,Mediun,17,High,Weather,Minor,3,2,No,Normal Day,0.45
10247,Mumbai,Maharashtra,19.120918,72.847889,03/02/2024,00:00:00,Saturday,Yes,Highway,6,No,Rain,Mediun,25,Low,Weather,Fatal,5,5,No,Normal Day,0.45
10248,Hyderabad,Telangana,17.444405,78.51988,03/08/2022,21:00:00,Wednesday,No,Rural,4,No,Fog,Low,18,Low,Poor Road,Major,5,0,No,Normal Day,0.45
10249,Bangalore,Karnataka,12.918692,77.480661,26/03/2022,04:00:00,Saturday,Yes,Rural,6,No,Rain,Low,39,Low,Distraction,Fatal,3,3,No,Normal Day,0.65
10250,Chandigarh,Punjab,30.700878,76.849637,07/07/2022,11:00:00,Thursday,No,Highway,1,No,Clear,High,34,Low,Drunk Driving,Major,4,0,No,Normal Day,0.10
10251,Kolkata,West Bengal,22.605874,88.261997,25/06/2022,16:00:00,Saturday,Yes,Highway,1,No,Rain,Mediun,23,Medium,Distraction,Minor,1,1,No,Normal Day,0.25
10252,Kolkata,West Bengal,22.621087,88.320713,09/05/2022,00:00:00,Monday,No,Highway,1,No,Clear,High,16,Low,Weather,Minor,1,1,No,Normal Day,0.10
10253,Pune,Maharashtra,18.626641,73.943415,27/12/2024,15:00:00,Friday,No,Highway,5,No,Rain,Mediun,22,High,Overspeeding,Minor,5,5,No,Normal Day,0.45
10254,Chandigarh,Punjab,30.629841,76.722688,25/01/2022,17:00:00,Tuesday,No,Urban,6,Yes,Rain,Low,40,Low,Distraction,Minor,3,0,Yes,Normal Day,0.60
10255,Mumbai,Maharashtra,19.122107,72.96127,10/04/2022,04:00:00,Sunday,Yes,Urban,1,Yes,Fog,Low,16,Low,Poor Road,Minor,4,3,No,Normal Day,0.45
10256,Pune,Maharashtra,18.683533,73.930547,07/08/2023,03:00:00,Monday,No,Highway,1,No,Clear,High,33,Low,Overspeeding,Minor,2,2,No,Normal Day,0.10
10257,Chandigarh,Punjab,30.621089,76.893408,04/02/2023,19:00:00,Saturday,Yes,Urban,2,No,Fog,Low,17,High,Poor Road,Minor,3,3,Yes,Normal Day,0.80
10258,Pune,Maharashtra,18.514394,73.956023,18/11/2023,00:00:00,Saturday,Yes,Rural,3,No,Fog,Low,26,Low,Overspeeding,Major,4,2,No,Normal Day,0.45
10259,Mumbai,Maharashtra,18.857997,72.785323,28/06/2022,03:00:00,Tuesday,No,Highway,3,Yes,Fog,Low,30,Low,Poor Road,Minor,5,5,No,Normal Day,0.45
10260,Pune,Maharashtra,18.668342,73.781883,05/04/2023,11:00:00,Wednesday,No,Rural,6,No,Clear,High,15,Medium,Poor Road,Minor,4,1,No,Normal Day,0.10
10261,Delhi,Delhi,28.583119,76.882162,04/02/2024,05:00:00,Sunday,Yes,Highway,3,No,Clear,High,17,Low,Weather,Fatal,1,1,No,Normal Day,0.30
10262,Chennai,Tamil Nadu,12.929155,80.142272,04/04/2025,06:00:00,Friday,No,Highway,1,Yes,Clear,High,27,High,Drunk Driving,Major,2,1,No,Normal Day,0.30
10263,Mumbai,Maharashtra,18.80885,72.934661,01/09/2024,03:00:00,Sunday,Yes,Urban,5,No,Fog,Low,18,Low,Weather,Minor,3,3,No,Normal Day,0.45
10264,Mumbai,Maharashtra,18.886262,72.817534,24/05/2024,19:00:00,Friday,No,Rural,6,No,Rain,Low,21,Medium,Drunk Driving,Fatal,2,2,Yes,Normal Day,0.80
10265,Chandigarh,Punjab,30.793286,76.817924,10/09/2024,04:00:00,Tuesday,No,Highway,3,Yes,Fog,Low,24,Low,Poor Road,Minor,4,0,No,Normal Day,0.45
10266,Kolkata,West Bengal,22.560153,88.242808,23/04/2024,14:00:00,Tuesday,No,Urban,3,Yes,Rain,Low,19,Low,Weather,Major,1,1,No,Normal Day,0.45
10267,Hyderabad,Telangana,17.523249,78.56293,18/06/2023,22:00:00,Sunday,Yes,Urban,3,No,Clear,High,37,Medium,Distraction,Minor,5,4,No,Normal Day,0.10
10268,Pune,Maharashtra,18.61522,73.762006,10/07/2024,04:00:00,Wednesday,No,Urban,5,Yes,Fog,Low,21,Low,Distraction,Minor,4,1,No,Normal Day,0.45
10269,Bangalore,Karnataka,13.13184,77.543868,24/06/2024,02:00:00,Monday,No,Urban,3,Yes,Fog,Low,20,Low,Distraction,Minor,2,2,No,Normal Day,0.45
10270,Hyderabad,Telangana,17.408753,78.281066,21/12/2022,09:00:00,Wednesday,No,Highway,1,Yes,Rain,Mediun,40,High,Drunk Driving,Minor,3,2,Yes,Normal Day,0.60
10271,Chandigarh,Punjab,30.703967,76.824997,15/12/2024,02:00:00,Sunday,Yes,Highway,1,Yes,Clear,High,26,Low,Poor Road,Major,1,0,No,Normal Day,0.10
10272,Pune,Maharashtra,18.663215,73.81687,12/07/2022,13:00:00,Tuesday,No,Highway,4,No,Clear,High,35,High,Poor Road,Fatal,3,3,No,Normal Day,0.50
10273,Kolkata,West Bengal,22.531878,88.35524,07/04/2025,01:00:00,Monday,No,Rural,2,No,Fog,Low,35,Low,Drunk Driving,Major,4,1,No,Normal Day,0.45
10274,Bangalore,Karnataka,12.872047,77.466811,14/03/2025,12:00:00,Friday,No,Rural,5,No,Clear,High,25,High,Overspeeding,Major,4,2,No,Normal Day,0.30
10275,Hyderabad,Telangana,17.23087,78.533916,20/02/2024,06:00:00,Tuesday,No,Highway,3,No,Fog,Low,26,Medium,Overspeeding,Minor,3,3,No,Normal Day,0.45
10276,Hyderabad,Telangana,17.515326,78.481405,20/12/2022,18:00:00,Tuesday,No,Rural,3,No,Rain,Low,24,High,Poor Road,Minor,2,0,Yes,Normal Day,0.80
10277,Delhi,Delhi,28.890864,76.919316,15/02/2024,08:00:00,Thursday,No,Highway,6,Yes,Clear,High,24,High,Overspeeding,Major,3,2,Yes,Normal Day,0.45
